n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
3,5,1,17,16,17,26,6.9
3,4,1,17,18,17,27,5.5
1,7,1,17,19,17,28,4.6
2,4,1,17,21,17,29,5.3
3,4,1,17,21,17,30,5.5
4,3,1,17,21,17,30,4.5
5,10,1,17,21,17,33,3.7
6,7,1,17,21,17,36,5.5
1,3,1,17,22,17,30,5.0
3,1,1,17,22,17,30,5.1
7,5,1,17,23,17,35,5.6
3,4,1,17,24,17,33,5.5
3,5,1,17,24,17,34,6.9
2,4,1,17,25,17,33,5.3
2,6,1,17,27,17,40,7.1
3,4,1,17,27,17,36,5.5
4,2,1,17,27,17,35,4.6
6,3,1,17,27,17,39,4.3
1,5,1,17,28,17,38,5.2
3,6,1,17,29,17,41,5.5
1,6,1,17,30,17,39,4.7
1,10,1,17,30,17,46,6.1
3,5,1,17,30,17,40,6.9
1,10,1,17,31,17,46,6.1
3,4,1,17,31,17,40,5.5
4,3,1,17,31,17,40,4.5
4,9,1,17,31,17,48,5.7
1,9,1,17,32,17,50,6.3
1,2,1,17,33,17,42,4.8
2,5,1,17,33,17,44,6.0
3,4,1,17,37,17,46,5.5
3,5,1,17,38,17,48,6.9
6,7,1,17,39,17,54,5.5
3,5,1,17,40,17,50,6.9
4,7,1,17,40,17,49,4.7
3,1,1,17,44,17,52,5.1
4,7,1,17,44,17,53,4.7
4,2,1,17,45,17,53,4.6
4,2,2,17,46,17,54,4.6
3,6,1,17,47,17,59,5.5
9,5,1,17,48,18,7,5.6
1,7,1,17,49,17,58,4.6
3,5,1,17,50,17,60,6.9
1,7,1,17,51,17,60,4.6
2,4,1,17,51,17,59,5.3
7,6,1,17,51,18,6,5.3
1,7,1,17,52,18,1,4.6
4,2,1,17,52,17,60,4.6
8,4,1,17,52,18,6,4.9
3,5,2,17,54,18,4,6.9
4,2,1,17,55,18,3,4.6
4,3,1,17,56,18,5,4.5
4,7,1,17,56,18,5,4.7
1,9,1,17,58,18,16,6.3
3,1,1,17,58,18,6,5.1
3,5,2,17,58,18,8,6.9
3,6,1,17,58,18,10,5.5
7,4,1,17,59,18,8,4.1
1,3,1,18,1,18,9,5.3
2,6,1,18,2,18,15,8.9
1,5,1,18,5,18,14,4.8
6,9,1,18,5,18,27,6.6
4,3,1,18,6,18,15,4.6
5,8,1,18,6,18,22,3.6
1,7,1,18,9,18,18,5.2
3,5,1,18,9,18,19,6.9
1,3,1,18,10,18,18,5.3
1,7,1,18,10,18,19,5.2
4,8,1,18,15,18,28,5.4
3,1,1,18,17,18,25,5.2
7,6,1,18,18,18,32,5.6
1,3,1,18,19,18,27,5.3
2,5,1,18,19,18,30,7.0
2,5,1,18,22,18,32,7.0
2,4,1,18,28,18,36,5.5
4,3,1,18,29,18,38,4.6
3,4,1,18,30,18,39,5.2
4,3,1,18,30,18,39,4.6
7,6,1,18,30,18,44,5.6
4,3,1,18,31,18,40,4.6
1,5,1,18,33,18,42,4.8
4,3,1,18,34,18,43,4.6
1,8,1,18,37,18,51,4.8
2,5,1,18,37,18,48,7.0
7,6,1,18,37,18,52,5.6
4,7,1,18,44,18,53,4.6
4,2,1,18,46,18,54,5.5
1,3,1,18,48,18,56,5.3
2,5,1,18,55,19,6,7.0
1,7,1,18,57,19,6,5.2
3,4,1,18,57,19,6,5.2
1,8,1,18,58,19,12,4.8
4,3,1,18,58,19,7,4.6
2,6,1,19,1,19,14,7.2
1,5,1,19,2,19,12,5.4
4,2,1,19,4,19,12,4.6
4,9,1,19,5,19,22,7.3
1,3,1,19,6,19,14,5.3
1,6,1,19,8,19,17,4.6
2,5,1,19,8,19,18,6.5
7,4,1,19,10,19,19,4.8
1,5,1,19,18,19,28,5.4
1,7,1,19,19,19,28,4.5
3,4,1,19,20,19,29,5.0
2,5,1,19,21,19,32,6.5
2,6,1,19,24,19,37,7.2
1,3,1,19,26,19,34,5.3
3,8,1,19,27,19,39,5.4
4,7,1,19,27,19,36,4.7
1,6,1,19,28,19,37,4.6
1,3,1,19,30,19,38,5.3
1,3,1,19,34,19,42,5.3
2,6,1,19,34,19,47,7.2
1,3,1,19,36,19,44,5.3
2,5,2,19,39,19,50,6.5
1,6,1,19,40,19,49,4.6
8,1,1,19,40,19,54,5.4
2,6,1,19,41,19,54,7.2
3,5,1,19,42,19,52,6.3
4,2,1,19,42,19,50,4.6
4,6,1,19,43,19,52,4.5
4,2,1,19,44,19,52,4.6
1,3,1,19,45,19,53,5.3
4,3,1,19,46,19,55,4.6
1,3,1,19,47,19,55,5.3
2,6,1,19,49,20,2,7.2
4,6,1,19,51,20,0,4.5
2,6,1,19,52,20,5,7.2
4,7,1,19,52,20,1,4.7
1,6,1,19,53,20,2,4.6
1,8,1,19,54,20,8,4.8
3,5,1,19,55,20,5,6.3
4,2,1,19,57,20,5,4.6
9,4,1,19,57,20,14,4.8
2,5,1,19,58,20,8,6.5
2,5,1,20,0,20,10,4.6
2,5,1,20,4,20,14,4.6
1,6,1,20,6,20,15,4.8
1,6,2,20,7,20,16,4.8
9,4,1,20,9,20,26,4.4
2,5,1,20,12,20,22,4.6
2,5,1,20,13,20,24,4.6
1,5,1,20,15,20,24,3.9
2,5,1,20,17,20,28,4.6
2,5,1,20,20,20,30,4.6
1,5,1,20,23,20,32,3.9
2,5,2,20,25,20,36,4.6
9,4,1,20,25,20,42,4.4
2,5,2,20,28,20,38,4.6
2,10,1,20,28,20,46,7.0
9,4,1,20,29,20,46,4.4
2,5,1,20,33,20,44,4.6
4,10,1,20,34,20,48,5.0
9,4,1,20,35,20,52,4.4
2,5,1,20,39,20,50,4.6
1,6,1,20,42,20,51,4.8
2,5,1,20,42,20,52,4.6
5,2,1,20,42,20,52,5.1
1,6,1,20,45,20,54,4.8
2,6,1,20,52,21,5,4.9
9,4,1,20,52,21,10,4.4
3,5,1,20,56,21,6,4.9
2,6,1,20,59,21,12,4.9
1,10,1,21,0,21,16,5.2
7,6,1,21,6,21,20,4.6
9,4,1,21,8,21,26,4.3
1,10,1,21,9,21,24,5.2
4,10,1,21,9,21,23,4.2
1,10,1,21,11,21,26,5.2
3,9,1,21,13,21,30,3.6
4,10,1,21,22,21,36,4.2
4,10,1,21,23,21,37,4.2
1,10,1,21,25,21,40,5.2
9,4,1,21,26,21,44,4.3
10,3,1,21,28,21,45,5.9
9,4,1,21,31,21,48,4.3
10,4,1,21,31,21,45,4.3
1,10,1,21,34,21,50,5.2
4,10,1,21,34,21,48,4.2
1,10,1,21,35,21,50,5.2
4,9,1,21,38,21,56,4.4
10,4,1,21,38,21,52,4.3
10,3,1,21,41,21,58,5.9
4,9,1,21,42,21,60,4.4
6,7,1,21,42,21,56,4.4
4,9,1,21,51,22,8,4.4
10,4,1,21,51,22,5,4.3
9,4,1,21,52,22,10,4.3
1,6,1,21,56,22,5,3.3
2,9,1,21,56,22,12,4.3
10,3,2,21,57,22,14,5.9
4,9,1,21,58,22,16,4.4
1,10,1,22,1,22,16,5.0
9,4,1,22,7,22,24,4.4
10,3,1,22,7,22,24,5.8
4,9,1,22,11,22,28,4.0
1,10,1,22,13,22,28,5.0
2,9,1,22,14,22,30,4.4
4,10,1,22,27,22,41,3.9
1,10,1,22,40,22,56,5.0
4,9,1,22,44,23,2,4.0
10,1,1,22,45,23,0,5.2
6,3,1,22,50,23,2,3.1
6,10,1,22,54,23,6,3.8
10,3,1,22,58,23,15,5.8
10,3,1,23,10,23,27,5.5
10,4,1,23,19,23,33,4.0
4,9,1,23,24,23,42,3.9
1,10,1,23,31,23,46,5.3
10,4,1,23,40,23,54,4.0
1,10,1,23,49,0,4,5.3
