n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
3,10,1,11,37,11,54,7.3
7,4,1,11,37,11,46,4.0
2,6,1,11,39,11,52,4.7
2,5,1,11,40,11,50,5.1
4,2,1,11,42,11,50,4.1
4,7,1,11,43,11,52,4.1
7,1,1,11,43,11,52,4.6
4,9,1,11,44,12,2,5.5
6,9,1,11,44,12,6,6.2
2,5,1,11,45,11,56,5.1
5,1,1,11,47,11,56,5.5
5,2,2,11,47,11,58,5.1
6,7,1,11,49,12,4,5.3
4,9,1,11,50,12,8,5.5
2,5,1,11,51,12,2,5.1
4,2,1,11,53,12,1,4.1
9,5,1,11,57,12,16,4.8
7,4,1,11,58,12,7,4.0
1,10,1,12,6,12,22,5.0
3,9,1,12,9,12,26,4.8
4,9,2,12,16,12,34,5.0
9,4,1,12,17,12,34,4.8
2,5,2,12,21,12,32,5.3
3,6,1,12,34,12,46,3.9
7,4,1,12,34,12,43,4.0
6,7,1,12,36,12,50,4.6
5,2,1,12,37,12,48,4.6
7,6,1,12,37,12,52,4.6
9,1,1,12,37,12,55,6.9
4,10,1,12,42,12,56,4.1
10,3,1,12,43,13,0,6.3
7,6,1,12,51,13,6,4.6
7,1,1,12,52,13,1,4.7
6,7,1,13,1,13,16,4.6
7,5,1,13,2,13,14,5.0
4,2,1,13,6,13,14,3.5
9,2,1,13,8,13,24,5.0
10,4,1,13,9,13,23,4.5
4,2,1,13,11,13,19,3.5
7,5,1,13,12,13,24,5.0
8,6,1,13,15,13,34,5.0
10,4,1,13,16,13,30,4.5
10,3,1,13,18,13,35,7.1
7,4,1,13,24,13,33,3.8
10,4,1,13,24,13,38,4.5
9,4,1,13,25,13,42,5.1
10,3,1,13,28,13,45,7.1
1,7,1,13,36,13,45,4.6
10,3,1,13,37,13,54,7.1
4,2,1,13,38,13,46,3.5
6,7,1,13,39,13,54,4.6
4,2,1,13,43,13,51,3.5
9,2,1,13,43,13,59,5.0
4,7,1,13,44,13,53,3.9
5,9,1,13,44,14,3,4.5
10,5,1,13,44,13,56,3.6
5,2,1,13,48,13,58,4.3
7,4,1,13,49,13,58,3.8
9,4,1,13,51,14,8,5.1
6,8,1,13,56,14,15,3.9
6,3,1,13,57,14,9,3.8
4,2,1,13,59,14,7,3.5
4,7,1,13,59,14,8,3.9
7,4,1,13,59,14,8,3.8
4,10,1,14,0,14,14,4.1
3,5,1,14,2,14,12,5.3
4,7,1,14,2,14,11,4.0
4,8,1,14,2,14,16,4.4
3,8,1,14,5,14,17,4.0
3,4,1,14,6,14,15,4.4
6,7,1,14,6,14,20,4.8
4,2,1,14,9,14,17,3.8
2,5,1,14,11,14,22,4.8
4,7,1,14,12,14,21,4.0
2,9,1,14,13,14,29,4.3
1,7,1,14,14,14,23,4.4
3,4,1,14,14,14,23,4.4
4,2,1,14,14,14,22,3.8
3,5,1,14,16,14,26,5.3
5,9,1,14,16,14,35,4.6
3,5,1,14,17,14,27,5.3
8,1,1,14,18,14,32,4.9
3,9,1,14,20,14,37,4.1
10,9,1,14,20,14,41,4.8
1,10,1,14,21,14,36,5.3
1,2,1,14,23,14,32,4.5
8,4,1,14,23,14,36,4.2
2,5,1,14,24,14,34,4.8
10,9,1,14,24,14,45,4.8
4,7,1,14,25,14,34,4.0
9,3,1,14,25,14,42,4.0
10,4,1,14,26,14,40,4.6
1,7,1,14,28,14,37,4.4
2,5,1,14,29,14,40,4.8
6,7,1,14,29,14,44,4.8
1,7,1,14,32,14,41,4.4
9,4,1,14,32,14,50,5.1
3,1,1,14,33,14,41,4.8
8,4,1,14,33,14,46,4.2
3,5,1,14,34,14,44,5.3
6,7,1,14,34,14,48,4.8
5,7,1,14,35,14,47,5.1
4,10,1,14,36,14,50,4.1
6,7,1,14,36,14,50,4.8
4,9,1,14,37,14,54,5.0
6,7,1,14,38,14,52,4.8
9,4,1,14,38,14,56,5.1
3,5,1,14,39,14,49,5.3
10,3,1,14,39,14,56,6.6
9,4,1,14,40,14,58,5.1
3,5,1,14,41,14,51,5.3
2,5,1,14,44,14,54,4.8
6,7,2,14,45,14,60,4.8
7,4,1,14,45,14,54,4.1
3,5,1,14,46,14,56,5.3
3,9,1,14,46,15,3,4.1
1,3,1,14,48,14,56,4.5
4,10,1,14,49,15,3,4.1
1,10,1,14,50,15,6,5.3
3,5,1,14,50,14,60,5.3
3,5,1,14,51,15,1,5.3
3,5,1,14,52,15,2,5.3
4,7,1,14,52,15,1,4.0
4,9,1,14,52,15,10,5.0
7,4,1,14,54,15,3,4.1
10,3,1,14,54,15,11,6.6
4,7,1,14,55,15,4,4.0
1,2,1,14,56,15,5,4.5
3,1,1,14,56,15,4,4.8
4,2,1,14,56,15,4,3.8
7,1,1,14,56,15,5,4.6
1,7,1,14,57,15,6,4.4
3,10,1,14,57,15,14,6.0
7,4,1,14,59,15,8,4.1
10,3,1,14,59,15,16,6.6
1,9,1,15,0,15,18,6.2
1,2,1,15,1,15,10,4.5
1,9,1,15,2,15,20,6.2
9,2,1,15,2,15,18,4.7
1,10,1,15,3,15,18,4.8
6,7,1,15,3,15,18,4.8
7,4,1,15,3,15,12,3.9
10,3,1,15,6,15,23,7.3
2,1,1,15,7,15,16,4.1
3,10,2,15,8,15,25,7.5
1,7,1,15,10,15,19,4.4
3,6,1,15,10,15,22,4.6
7,1,1,15,11,15,20,4.7
1,6,1,15,12,15,21,3.5
1,3,1,15,13,15,21,4.9
9,4,1,15,14,15,32,5.6
6,7,1,15,15,15,30,4.8
1,3,1,15,16,15,24,4.9
3,5,1,15,16,15,26,5.4
6,1,1,15,17,15,26,4.4
6,7,1,15,17,15,32,4.8
3,5,1,15,19,15,29,5.4
6,9,1,15,21,15,43,5.0
6,7,1,15,22,15,36,4.8
4,2,1,15,23,15,31,3.8
9,4,1,15,24,15,42,5.6
2,5,1,15,28,15,38,4.7
1,3,1,15,30,15,38,4.9
1,10,1,15,30,15,46,4.8
7,1,1,15,30,15,39,4.7
4,7,1,15,31,15,40,3.8
4,7,1,15,32,15,41,3.8
1,10,1,15,33,15,48,4.8
7,1,1,15,33,15,42,4.7
1,3,1,15,34,15,42,4.9
10,3,1,15,35,15,52,7.3
3,4,1,15,39,15,48,4.3
10,2,1,15,39,15,57,7.4
9,4,1,15,41,15,58,5.6
7,1,1,15,43,15,52,4.7
6,7,1,15,44,15,58,4.8
1,9,1,15,45,16,3,6.2
3,5,1,15,48,15,58,5.4
10,3,1,15,48,16,5,7.3
7,1,1,15,49,15,58,4.7
9,1,1,15,50,16,8,7.9
9,10,1,15,53,16,14,6.3
10,3,1,15,53,16,10,7.3
1,3,1,15,55,16,3,4.9
2,6,1,15,55,16,8,5.0
4,7,1,15,56,16,5,3.8
4,7,1,15,57,16,6,3.8
4,2,1,15,58,16,6,3.8
4,7,1,15,59,16,8,3.8
7,4,1,16,0,16,9,4.1
1,2,1,16,1,16,10,4.7
3,5,1,16,1,16,11,5.3
4,3,1,16,1,16,10,4.0
9,4,1,16,1,16,18,6.3
2,5,1,16,2,16,12,5.0
1,3,1,16,3,16,11,4.7
4,3,1,16,3,16,12,4.0
4,7,1,16,3,16,12,3.9
1,3,1,16,4,16,12,4.7
3,5,1,16,4,16,14,5.3
9,1,1,16,4,16,22,7.5
9,4,1,16,4,16,22,6.3
4,2,1,16,6,16,14,4.2
5,2,1,16,6,16,16,4.9
3,10,1,16,7,16,24,7.1
4,2,2,16,7,16,15,4.2
3,10,1,16,8,16,25,7.1
1,3,1,16,9,16,17,4.7
7,4,1,16,9,16,18,4.1
4,7,1,16,13,16,22,3.9
7,4,1,16,14,16,23,4.1
1,6,1,16,16,16,25,4.6
4,2,1,16,16,16,24,4.2
1,10,1,16,17,16,32,6.1
6,7,1,16,17,16,32,4.8
7,1,1,16,17,16,26,4.7
4,7,1,16,18,16,27,3.9
9,4,1,16,18,16,36,6.3
1,9,1,16,19,16,37,5.9
4,2,2,16,20,16,28,4.2
4,7,1,16,20,16,29,3.9
7,4,1,16,20,16,29,4.1
9,1,1,16,21,16,39,7.5
1,7,1,16,22,16,31,4.3
1,9,1,16,22,16,40,5.9
8,4,1,16,22,16,36,4.6
1,2,1,16,24,16,33,4.7
7,5,1,16,24,16,36,5.7
8,4,1,16,24,16,38,4.6
1,10,1,16,25,16,40,6.1
1,3,1,16,26,16,34,4.7
2,1,1,16,26,16,35,4.9
3,5,1,16,26,16,36,5.3
7,1,1,16,26,16,35,4.7
5,10,1,16,27,16,39,3.4
3,6,1,16,28,16,40,4.6
7,4,1,16,30,16,39,4.1
2,6,1,16,31,16,44,5.4
4,2,1,16,32,16,40,4.2
3,5,1,16,33,16,43,5.3
2,5,1,16,35,16,46,5.0
3,4,1,16,36,16,45,4.2
4,7,1,16,36,16,45,3.9
4,2,1,16,37,16,45,4.2
7,1,1,16,37,16,46,4.7
1,5,1,16,38,16,48,4.0
2,4,1,16,38,16,46,4.4
4,2,2,16,38,16,46,4.2
7,1,1,16,39,16,48,4.7
9,4,1,16,39,16,56,6.3
7,4,1,16,40,16,49,4.1
1,2,1,16,41,16,50,4.7
2,4,1,16,41,16,49,4.4
2,5,1,16,41,16,52,5.0
4,2,1,16,41,16,49,4.2
7,6,1,16,41,16,56,5.4
7,6,1,16,42,16,56,5.4
9,10,1,16,42,17,3,7.1
1,2,1,16,43,16,52,4.7
6,3,1,16,43,16,55,4.1
2,4,1,16,44,16,52,4.4
9,3,1,16,44,17,1,4.4
1,6,2,16,46,16,55,4.6
3,5,1,16,46,16,56,5.3
7,4,1,16,47,16,56,4.1
3,9,1,16,48,17,5,4.5
7,4,1,16,48,16,57,4.1
1,6,1,16,49,16,58,4.6
1,6,1,16,50,16,59,4.6
2,4,1,16,50,16,58,4.4
3,5,1,16,51,17,1,5.3
4,2,1,16,51,16,59,4.2
1,5,1,16,52,17,2,4.0
1,9,1,16,52,17,10,5.9
10,4,1,16,52,17,6,4.5
1,6,2,16,53,17,2,4.6
1,2,1,16,54,17,3,4.7
1,6,1,16,54,17,3,4.6
4,2,1,16,54,17,2,4.2
9,4,1,16,54,17,12,6.3
7,4,1,16,57,17,6,4.1
1,3,1,16,58,17,6,4.7
2,1,1,16,58,17,7,4.9
10,3,1,16,58,17,15,6.5
1,6,1,16,59,17,8,4.6
2,5,1,16,59,17,10,5.0
9,4,1,16,59,17,16,6.3
1,7,1,17,0,17,9,4.6
3,4,2,17,0,17,9,5.5
4,7,1,17,0,17,9,4.7
6,7,1,17,0,17,14,5.5
3,4,1,17,1,17,10,5.5
9,3,1,17,2,17,19,5.1
9,4,1,17,2,17,20,6.2
3,4,1,17,3,17,12,5.5
6,7,1,17,3,17,18,5.5
7,1,1,17,3,17,12,4.8
10,4,1,17,3,17,17,4.6
1,5,1,17,4,17,14,5.2
3,5,1,17,4,17,14,6.9
4,9,1,17,4,17,22,5.7
3,5,2,17,5,17,15,6.9
6,7,2,17,5,17,20,5.5
3,1,1,17,6,17,14,5.1
3,9,1,17,6,17,23,5.2
7,1,1,17,6,17,15,4.8
1,7,1,17,7,17,16,4.6
6,7,1,17,7,17,22,5.5
4,2,1,17,8,17,16,4.6
10,1,1,17,8,17,24,5.6
2,4,1,17,9,17,17,5.3
5,10,1,17,9,17,21,3.7
6,7,1,17,9,17,24,5.5
3,5,1,17,10,17,20,6.9
6,7,1,17,10,17,24,5.5
3,4,2,17,11,17,20,5.5
5,1,1,17,11,17,20,4.1
3,5,1,17,12,17,22,6.9
9,5,1,17,12,17,31,5.6
3,5,1,17,13,17,23,6.9
4,8,1,17,13,17,26,4.6
3,4,1,17,14,17,23,5.5
7,4,1,17,14,17,23,4.1
9,3,1,17,15,17,32,5.1
2,4,1,17,16,17,24,5.3
3,5,1,17,16,17,26,6.9
7,4,1,17,16,17,25,4.1
7,4,1,17,17,17,26,4.1
4,2,1,17,18,17,26,4.6
10,3,1,17,18,17,35,8.1
1,7,1,17,19,17,28,4.6
3,1,1,17,19,17,27,5.1
7,4,1,17,19,17,28,4.1
1,2,1,17,21,17,30,4.8
2,4,1,17,21,17,29,5.3
2,5,2,17,21,17,32,6.0
4,7,1,17,21,17,30,4.7
3,5,1,17,22,17,32,6.9
4,2,1,17,22,17,30,4.6
6,7,1,17,22,17,36,5.5
10,3,1,17,22,17,39,8.1
4,3,1,17,23,17,32,4.5
9,1,1,17,23,17,41,7.7
7,4,1,17,24,17,33,4.1
9,4,1,17,24,17,42,6.2
1,2,1,17,25,17,34,4.8
3,1,1,17,25,17,33,5.1
3,5,1,17,25,17,35,6.9
3,1,1,17,26,17,34,5.1
3,5,1,17,26,17,36,6.9
6,7,1,17,26,17,40,5.5
9,4,1,17,26,17,44,6.2
1,2,1,17,27,17,36,4.8
3,4,1,17,27,17,36,5.5
3,6,1,17,27,17,39,5.5
7,4,1,17,27,17,36,4.1
10,3,1,17,27,17,44,8.1
2,4,1,17,28,17,36,5.3
3,1,1,17,28,17,36,5.1
5,1,1,17,28,17,38,4.1
3,5,1,17,29,17,39,6.9
9,10,1,17,29,17,50,6.5
4,2,1,17,30,17,38,4.6
2,4,1,17,31,17,39,5.3
1,7,1,17,32,17,41,4.6
3,10,1,17,32,17,49,9.6
2,5,1,17,33,17,44,6.0
3,4,1,17,33,17,42,5.5
4,2,1,17,33,17,41,4.6
5,1,1,17,33,17,42,4.1
4,2,1,17,34,17,42,4.6
6,7,1,17,34,17,48,5.5
3,4,1,17,35,17,44,5.5
9,4,1,17,35,17,52,6.2
1,5,1,17,36,17,46,5.2
1,7,1,17,36,17,45,4.6
3,5,1,17,36,17,46,6.9
6,7,2,17,36,17,50,5.5
7,4,1,17,36,17,45,4.1
1,2,1,17,37,17,46,4.8
2,4,1,17,37,17,45,5.3
3,4,1,17,37,17,46,5.5
10,3,1,17,37,17,54,8.1
3,5,1,17,38,17,48,6.9
4,2,1,17,39,17,47,4.6
3,4,3,17,40,17,49,5.5
3,5,1,17,40,17,50,6.9
1,6,1,17,41,17,50,4.7
3,5,1,17,41,17,51,6.9
4,2,1,17,41,17,49,4.6
4,7,1,17,41,17,50,4.7
6,7,1,17,41,17,56,5.5
2,5,1,17,42,17,52,6.0
4,2,1,17,42,17,50,4.6
1,10,1,17,43,17,58,6.1
7,4,1,17,43,17,52,4.1
3,6,1,17,44,17,56,5.5
3,10,1,17,44,18,1,9.6
4,2,1,17,44,17,52,4.6
4,8,1,17,44,17,58,4.6
4,10,1,17,45,17,59,5.1
7,4,1,17,45,17,54,4.1
2,4,2,17,46,17,54,5.3
2,5,2,17,46,17,56,6.0
3,5,2,17,46,17,56,6.9
3,9,1,17,46,18,3,5.2
3,10,1,17,46,18,3,9.6
9,3,1,17,46,18,3,5.1
1,10,1,17,47,18,2,6.1
4,2,1,17,47,17,55,4.6
3,4,1,17,48,17,57,5.5
4,3,1,17,48,17,57,4.5
10,3,1,17,48,18,5,8.1
4,3,1,17,49,17,58,4.5
5,2,1,17,49,17,60,5.4
1,7,1,17,50,17,59,4.6
1,10,1,17,50,18,6,6.1
3,4,1,17,50,17,59,5.5
3,5,1,17,50,17,60,6.9
4,3,1,17,51,17,60,4.5
4,3,2,17,52,18,1,4.5
4,2,1,17,53,18,1,4.6
1,10,2,17,54,18,10,6.1
3,4,1,17,54,18,3,5.5
3,5,2,17,54,18,4,6.9
2,4,1,17,55,18,3,5.3
2,5,1,17,55,18,6,6.0
6,7,1,17,55,18,10,5.5
9,3,1,17,55,18,12,5.1
1,3,1,17,56,18,4,5.0
1,8,1,17,56,18,10,4.6
2,4,1,17,56,18,4,5.3
3,9,1,17,58,18,15,5.2
9,1,1,17,58,18,16,7.7
1,8,1,17,59,18,13,4.6
10,4,1,17,59,18,13,4.6
4,2,1,18,1,18,9,5.5
5,3,1,18,1,18,11,6.2
4,3,1,18,2,18,11,4.6
5,3,1,18,2,18,12,6.2
2,5,1,18,3,18,14,7.0
4,3,1,18,3,18,12,4.6
1,8,1,18,4,18,18,4.8
9,10,1,18,4,18,25,6.5
1,2,1,18,5,18,14,5.4
1,3,1,18,5,18,13,5.3
8,1,1,18,5,18,19,6.1
7,4,1,18,6,18,15,4.8
2,5,1,18,7,18,18,7.0
4,8,1,18,7,18,20,5.4
2,1,1,18,8,18,17,5.7
3,4,1,18,8,18,17,5.2
4,3,1,18,8,18,17,4.6
6,3,1,18,8,18,20,4.3
3,6,1,18,9,18,21,5.0
8,1,1,18,9,18,23,6.1
8,6,1,18,9,18,28,4.6
9,4,1,18,9,18,26,6.4
2,5,1,18,10,18,20,7.0
1,7,1,18,11,18,20,5.2
2,1,1,18,11,18,20,5.7
4,6,1,18,11,18,20,4.5
1,3,1,18,12,18,20,5.3
9,4,1,18,12,18,30,6.4
1,3,1,18,13,18,21,5.3
7,1,1,18,13,18,22,4.9
1,3,1,18,14,18,22,5.3
7,6,1,18,14,18,28,5.6
1,3,1,18,18,18,26,5.3
2,1,1,18,18,18,27,5.7
4,2,1,18,18,18,26,5.5
4,3,1,18,20,18,29,4.6
7,4,1,18,21,18,30,4.8
1,7,1,18,22,18,31,5.2
2,4,1,18,23,18,31,5.5
2,6,1,18,23,18,36,8.9
10,7,1,18,23,18,41,5.1
1,5,1,18,24,18,34,4.8
1,3,1,18,25,18,33,5.3
8,6,1,18,25,18,44,4.6
4,3,2,18,26,18,35,4.6
2,6,1,18,27,18,40,8.9
3,4,1,18,27,18,36,5.2
7,1,1,18,27,18,36,4.9
2,4,1,18,28,18,36,5.5
2,1,1,18,29,18,38,5.7
3,4,1,18,29,18,38,5.2
6,3,1,18,29,18,41,4.3
1,7,1,18,30,18,39,5.2
2,4,2,18,31,18,39,5.5
4,3,1,18,31,18,40,4.6
1,3,1,18,32,18,40,5.3
2,5,1,18,32,18,42,7.0
1,2,1,18,33,18,42,5.4
2,5,1,18,33,18,44,7.0
2,1,1,18,34,18,43,5.7
7,1,1,18,34,18,43,4.9
8,1,1,18,34,18,48,6.1
3,6,1,18,35,18,47,5.0
4,10,1,18,35,18,49,5.0
7,3,1,18,35,18,44,4.1
9,10,1,18,35,18,56,6.5
3,8,1,18,36,18,48,4.6
1,3,1,18,38,18,46,5.3
3,10,1,18,39,18,56,8.5
5,3,1,18,39,18,49,6.2
7,4,1,18,40,18,49,4.8
1,6,1,18,41,18,50,4.7
4,3,1,18,43,18,52,4.6
4,3,1,18,44,18,53,4.6
7,6,1,18,44,18,58,5.6
2,1,1,18,46,18,55,5.7
4,3,1,18,46,18,55,4.6
2,1,1,18,47,18,56,5.7
4,3,1,18,47,18,56,4.6
4,8,1,18,47,19,0,5.4
8,6,1,18,47,19,6,4.6
4,3,1,18,48,18,57,4.6
9,4,1,18,48,19,6,6.4
4,6,1,18,49,18,58,4.5
2,4,1,18,51,18,59,5.5
4,9,1,18,52,19,10,8.1
4,3,1,18,53,19,2,4.6
8,1,1,18,53,19,7,6.1
3,8,1,18,54,19,6,4.6
8,6,1,18,54,19,13,4.6
1,5,1,18,55,19,4,4.8
1,6,1,18,56,19,5,4.7
4,6,1,18,57,19,6,4.5
8,4,1,18,57,19,10,4.1
3,6,1,18,58,19,10,5.0
2,5,1,18,59,19,10,7.0
1,5,1,19,0,19,10,5.4
4,2,1,19,0,19,8,4.6
4,3,1,19,0,19,9,4.6
7,6,1,19,0,19,14,5.6
2,4,1,19,1,19,9,5.1
4,2,1,19,1,19,9,4.6
4,3,1,19,1,19,10,4.6
8,1,1,19,2,19,16,5.4
2,1,1,19,4,19,13,4.6
2,4,1,19,4,19,12,5.1
2,6,1,19,4,19,17,7.2
4,6,1,19,4,19,13,4.5
1,6,1,19,6,19,15,4.6
1,3,1,19,7,19,15,5.3
8,1,1,19,7,19,21,5.4
4,6,1,19,9,19,18,4.5
9,4,2,19,9,19,26,4.8
1,3,2,19,10,19,18,5.3
4,3,1,19,10,19,19,4.6
3,4,1,19,11,19,20,5.0
4,2,1,19,11,19,19,4.6
1,3,1,19,12,19,20,5.3
4,6,1,19,13,19,22,4.5
8,1,1,19,14,19,28,5.4
