n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
7,4,1,13,6,13,15,3.8
6,1,1,13,23,13,32,4.0
7,4,1,13,30,13,39,3.8
7,4,1,13,34,13,43,3.8
6,7,1,13,44,13,58,4.6
4,9,1,13,45,14,2,4.7
9,4,1,13,45,14,2,5.1
7,4,1,13,47,13,56,3.8
3,6,1,13,55,14,7,3.8
6,7,1,13,57,14,12,4.6
4,2,1,14,3,14,11,3.8
6,7,1,14,4,14,18,4.8
3,4,1,14,6,14,15,4.4
1,7,1,14,10,14,19,4.4
6,7,1,14,10,14,24,4.8
10,3,1,14,11,14,28,6.6
10,3,1,14,14,14,31,6.6
9,1,1,14,20,14,38,7.3
1,7,1,14,25,14,34,4.4
3,5,1,14,27,14,37,5.3
10,3,1,14,28,14,45,6.6
3,10,1,14,29,14,46,6.0
9,4,1,14,29,14,46,5.1
7,6,1,14,31,14,46,4.8
3,10,1,14,32,14,49,6.0
10,3,1,14,32,14,49,6.6
10,3,1,14,37,14,54,6.6
3,5,1,14,40,14,50,5.3
1,7,1,14,42,14,51,4.4
4,7,1,14,47,14,56,4.0
4,7,1,14,50,14,59,4.0
6,7,1,14,50,15,4,4.8
3,4,1,14,51,14,60,4.4
3,5,1,14,52,15,2,5.3
7,4,1,14,52,15,1,4.1
4,8,1,14,55,15,8,4.4
7,10,1,14,56,15,14,4.5
3,4,1,14,58,15,7,4.4
4,9,1,14,59,15,16,5.0
3,4,1,15,1,15,10,4.3
3,5,1,15,1,15,11,5.4
4,7,1,15,1,15,10,3.8
4,2,1,15,4,15,12,3.8
9,4,1,15,8,15,26,5.6
3,5,1,15,10,15,20,5.4
3,5,2,15,11,15,21,5.4
7,4,1,15,13,15,22,3.9
3,5,1,15,15,15,25,5.4
3,1,1,15,16,15,24,4.3
3,6,1,15,32,15,44,4.6
6,3,1,15,32,15,44,4.1
6,7,1,15,36,15,50,4.8
4,7,1,15,37,15,46,3.8
3,4,1,15,38,15,47,4.3
5,3,1,15,38,15,48,5.1
8,6,1,15,39,15,58,4.9
1,9,1,15,44,16,2,6.2
6,7,1,15,44,15,58,4.8
1,2,1,15,48,15,57,4.5
2,5,1,15,48,15,58,4.7
2,8,1,15,51,16,3,5.7
4,7,1,15,51,16,0,3.8
9,4,1,15,53,16,10,5.6
2,6,1,15,54,16,7,5.0
1,5,1,16,3,16,12,4.0
3,9,1,16,3,16,20,4.5
5,10,1,16,5,16,17,3.4
1,10,1,16,6,16,22,6.1
7,5,1,16,6,16,18,5.7
1,3,1,16,8,16,16,4.7
3,5,1,16,8,16,18,5.3
7,4,1,16,9,16,18,4.1
4,2,1,16,12,16,20,4.2
4,2,2,16,15,16,23,4.2
7,4,1,16,15,16,24,4.1
10,3,1,16,18,16,35,6.5
9,4,1,16,19,16,36,6.3
4,9,1,16,21,16,38,5.1
2,5,1,16,22,16,32,5.0
2,9,1,16,23,16,39,4.9
7,4,1,16,23,16,32,4.1
2,5,1,16,24,16,34,5.0
1,6,1,16,25,16,34,4.6
4,2,1,16,25,16,33,4.2
3,10,1,16,26,16,43,7.1
3,10,1,16,28,16,45,7.1
1,6,1,16,30,16,39,4.6
2,5,1,16,31,16,42,5.0
4,2,1,16,33,16,41,4.2
9,5,1,16,34,16,53,5.9
1,6,1,16,35,16,44,4.6
4,2,1,16,39,16,47,4.2
7,4,1,16,40,16,49,4.1
2,4,1,16,41,16,49,4.4
4,2,1,16,41,16,49,4.2
6,7,1,16,41,16,56,4.8
7,4,1,16,41,16,50,4.1
10,4,1,16,42,16,56,4.5
10,9,1,16,43,17,4,3.9
1,2,1,16,47,16,56,4.7
2,5,1,16,49,16,60,5.0
4,9,1,16,50,17,8,5.1
4,2,1,16,52,16,60,4.2
4,2,1,16,57,17,5,4.2
5,2,1,16,57,17,8,4.9
1,3,1,16,58,17,6,4.7
5,10,1,16,59,17,11,3.4
3,4,1,17,0,17,9,5.5
3,5,1,17,0,17,10,6.9
1,10,1,17,1,17,16,6.1
3,5,1,17,1,17,11,6.9
2,1,1,17,2,17,11,5.2
2,1,1,17,3,17,12,5.2
3,5,1,17,3,17,13,6.9
3,10,1,17,3,17,20,9.6
3,10,1,17,6,17,23,9.6
7,3,1,17,7,17,16,3.5
7,4,1,17,7,17,16,4.1
9,4,1,17,7,17,24,6.2
9,5,1,17,7,17,26,5.6
1,7,1,17,8,17,17,4.6
2,4,1,17,8,17,16,5.3
3,4,1,17,8,17,17,5.5
6,7,1,17,8,17,22,5.5
7,4,1,17,8,17,17,4.1
3,4,1,17,9,17,18,5.5
7,4,1,17,9,17,18,4.1
3,5,1,17,10,17,20,6.9
2,4,1,17,11,17,19,5.3
4,7,1,17,11,17,20,4.7
5,2,1,17,11,17,22,5.4
2,1,1,17,14,17,23,5.2
2,4,1,17,14,17,22,5.3
3,5,1,17,15,17,25,6.9
7,4,1,17,15,17,24,4.1
1,2,1,17,16,17,25,4.8
4,2,1,17,16,17,24,4.6
7,10,1,17,16,17,34,7.2
1,3,1,17,17,17,25,5.0
3,1,1,17,17,17,25,5.1
2,1,1,17,18,17,27,5.2
2,5,1,17,18,17,28,6.0
3,4,1,17,18,17,27,5.5
9,1,1,17,18,17,36,7.7
7,3,1,17,19,17,28,3.5
4,2,1,17,20,17,28,4.6
1,5,1,17,23,17,32,5.2
4,2,1,17,23,17,31,4.6
4,3,1,17,23,17,32,4.5
9,4,1,17,24,17,42,6.2
4,2,1,17,25,17,33,4.6
3,4,1,17,26,17,35,5.5
3,5,1,17,26,17,36,6.9
1,7,1,17,27,17,36,4.6
2,6,1,17,27,17,40,7.1
4,2,1,17,27,17,35,4.6
7,4,2,17,27,17,36,4.1
9,3,1,17,27,17,44,5.1
1,9,1,17,28,17,46,6.3
3,4,1,17,28,17,37,5.5
2,1,1,17,29,17,38,5.2
4,9,1,17,29,17,46,5.7
1,3,1,17,30,17,38,5.0
1,10,1,17,30,17,46,6.1
2,1,1,17,30,17,39,5.2
2,5,1,17,30,17,40,6.0
6,3,1,17,30,17,42,4.3
2,4,1,17,31,17,39,5.3
6,7,1,17,31,17,46,5.5
3,1,2,17,32,17,40,5.1
1,10,1,17,35,17,50,6.1
3,10,1,17,35,17,52,9.6
4,3,1,17,35,17,44,4.5
5,10,1,17,35,17,47,3.7
1,7,1,17,36,17,45,4.6
3,4,1,17,36,17,45,5.5
3,1,1,17,41,17,49,5.1
4,7,1,17,41,17,50,4.7
7,1,1,17,41,17,50,4.8
4,2,1,17,42,17,50,4.6
4,3,1,17,42,17,51,4.5
1,8,1,17,43,17,57,4.6
1,5,2,17,44,17,54,5.2
1,6,1,17,44,17,53,4.7
2,4,1,17,44,17,52,5.3
3,4,1,17,45,17,54,5.5
4,2,1,17,45,17,53,4.6
3,1,1,17,46,17,54,5.1
10,3,1,17,46,18,3,8.1
3,5,1,17,47,17,57,6.9
1,9,1,17,48,18,6,6.3
1,6,1,17,49,17,58,4.7
2,5,1,17,49,17,60,6.0
5,3,1,17,50,17,60,5.4
7,4,1,17,51,18,0,4.1
8,3,1,17,51,18,3,5.2
2,4,1,17,52,17,60,5.3
4,3,2,17,52,18,1,4.5
2,4,1,17,53,18,1,5.3
2,5,2,17,53,18,4,6.0
1,2,1,17,55,18,4,4.8
3,4,1,17,57,18,6,5.5
2,5,1,17,58,18,8,6.0
3,4,1,17,59,18,8,5.5
1,7,1,18,1,18,10,5.2
1,2,1,18,12,18,21,5.4
2,5,1,18,12,18,22,7.0
4,3,1,18,13,18,22,4.6
4,3,1,18,18,18,27,4.6
1,5,1,18,19,18,28,4.8
8,1,1,18,20,18,34,6.1
4,3,1,18,21,18,30,4.6
1,5,1,18,23,18,32,4.8
2,1,1,18,24,18,33,5.7
4,7,1,18,24,18,33,4.6
1,2,1,18,27,18,36,5.4
2,4,1,18,31,18,39,5.5
4,3,1,18,31,18,40,4.6
4,3,1,18,33,18,42,4.6
7,6,1,18,35,18,50,5.6
2,4,1,18,39,18,47,5.5
8,1,1,18,41,18,55,6.1
2,4,1,18,42,18,50,5.5
4,8,1,18,42,18,56,5.4
6,1,1,18,42,18,51,3.7
1,7,1,18,43,18,52,5.2
4,3,1,18,44,18,53,4.6
2,6,1,18,50,19,3,8.9
4,3,1,18,50,18,59,4.6
4,7,1,18,51,19,0,4.6
4,3,1,18,53,19,2,4.6
7,4,1,18,53,19,2,4.8
4,7,1,18,55,19,4,4.6
1,7,1,18,57,19,6,5.2
2,8,1,18,57,19,9,6.6
4,3,1,18,57,19,6,4.6
7,4,1,18,58,19,7,4.8
1,6,1,19,5,19,14,4.6
2,5,1,19,6,19,16,6.5
2,4,1,19,9,19,17,5.1
4,6,1,19,12,19,21,4.5
1,6,2,19,13,19,22,4.6
2,4,1,19,13,19,21,5.1
1,3,1,19,16,19,24,5.3
2,6,1,19,16,19,29,7.2
2,4,1,19,17,19,25,5.1
2,4,1,19,23,19,31,5.1
2,5,1,19,25,19,36,6.5
7,6,1,19,25,19,40,5.6
1,6,1,19,27,19,36,4.6
2,6,2,19,27,19,40,7.2
1,3,1,19,30,19,38,5.3
1,5,1,19,35,19,44,5.4
1,7,1,19,35,19,44,4.5
4,2,1,19,38,19,46,4.6
1,3,1,19,39,19,47,5.3
2,5,1,19,39,19,50,6.5
7,4,1,19,39,19,48,4.8
1,3,1,19,41,19,49,5.3
4,2,1,19,42,19,50,4.6
1,5,1,19,43,19,52,5.4
2,6,1,19,43,19,56,7.2
4,6,1,19,43,19,52,4.5
6,9,1,19,43,20,5,5.3
4,8,1,19,45,19,58,5.3
2,5,1,19,49,19,60,6.5
4,6,1,19,51,20,0,4.5
9,4,1,19,51,20,8,4.8
6,9,1,19,53,20,15,5.3
1,3,1,19,55,20,3,5.3
2,4,1,19,55,20,3,5.1
4,6,1,19,55,20,4,4.5
4,6,1,19,56,20,5,4.5
2,5,1,19,58,20,8,6.5
4,6,1,19,58,20,7,4.5
2,5,1,20,0,20,10,4.6
2,5,1,20,3,20,14,4.6
2,5,1,20,4,20,14,4.6
2,5,2,20,5,20,16,4.6
2,5,1,20,7,20,18,4.6
5,2,1,20,7,20,18,5.1
2,5,1,20,9,20,20,4.6
8,1,1,20,11,20,25,6.6
2,6,1,20,17,20,30,4.9
3,10,1,20,17,20,34,6.1
2,5,2,20,18,20,28,4.6
2,5,1,20,19,20,30,4.6
9,4,1,20,24,20,42,4.4
3,10,1,20,25,20,42,6.1
2,5,1,20,31,20,42,4.6
2,5,1,20,32,20,42,4.6
2,5,1,20,35,20,46,4.6
2,5,1,20,42,20,52,4.6
4,9,1,20,42,20,60,3.7
1,6,1,20,45,20,54,4.8
6,9,1,20,47,21,9,4.0
2,5,1,20,50,21,0,4.6
4,9,1,20,50,21,8,3.7
9,4,1,20,50,21,8,4.4
8,1,1,20,52,21,6,6.6
6,9,1,20,53,21,15,4.0
2,5,1,20,59,21,10,4.6
10,3,1,21,11,21,28,5.9
3,9,1,21,15,21,32,3.6
1,10,1,21,16,21,32,5.2
6,7,1,21,18,21,32,4.4
10,3,1,21,19,21,36,5.9
3,10,1,21,20,21,37,6.0
1,10,1,21,26,21,42,5.2
10,4,1,21,29,21,43,4.3
3,5,1,21,33,21,43,5.7
3,10,1,21,41,21,58,6.0
6,7,1,21,43,21,58,4.4
9,4,1,21,48,22,6,4.3
10,3,1,21,50,22,7,5.9
1,10,1,21,51,22,6,5.2
10,3,1,21,55,22,12,5.9
10,4,1,21,56,22,10,4.3
9,4,1,21,58,22,16,4.3
1,6,1,22,2,22,11,3.2
2,6,1,22,5,22,18,4.4
2,5,1,22,46,22,56,4.9
10,3,1,22,56,23,13,5.8
4,9,1,22,57,23,14,4.0
2,5,1,22,58,23,8,4.9
5,7,1,23,2,23,14,4.7
3,9,1,23,7,23,24,3.8
1,10,1,23,25,23,40,5.3
4,10,1,23,29,23,43,4.1
6,10,1,23,32,23,44,3.9
3,5,1,23,35,23,45,4.6
1,10,1,23,48,0,4,5.3
6,7,1,23,48,0,2,3.9
1,10,1,23,54,0,10,5.3
1,10,1,23,55,0,10,5.3
