n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
10,3,1,8,53,9,10,6.4
9,6,1,8,54,9,16,6.5
9,7,1,8,54,9,8,5.0
5,3,1,8,57,9,7,5.6
2,4,1,8,58,9,6,4.6
3,4,1,8,58,9,7,4.7
6,1,1,8,58,9,7,4.7
8,2,1,8,59,9,11,5.4
8,3,1,8,59,9,11,5.3
9,7,1,9,0,9,14,5.1
3,4,1,9,1,9,10,4.6
8,2,1,9,1,9,13,5.5
2,4,1,9,2,9,10,4.5
3,4,2,9,2,9,11,4.6
3,5,1,9,2,9,12,7.0
9,1,1,9,3,9,21,7.4
1,9,1,9,5,9,23,7.8
7,4,1,9,5,9,14,4.8
2,4,2,9,6,9,14,4.5
6,1,2,9,6,9,15,4.6
2,4,1,9,7,9,15,4.5
3,4,1,9,7,9,16,4.6
5,4,1,9,7,9,15,4.5
6,3,1,9,7,9,19,4.7
3,4,1,9,8,9,17,4.6
6,3,1,9,8,9,20,4.7
2,4,1,9,9,9,17,4.5
3,1,1,9,10,9,18,4.9
3,4,1,9,10,9,19,4.6
2,4,1,9,12,9,20,4.5
7,1,1,9,12,9,21,4.6
2,1,1,9,13,9,22,4.7
3,5,1,9,13,9,23,7.0
1,10,1,9,14,9,30,4.6
6,1,1,9,14,9,23,4.6
1,9,1,9,15,9,33,7.8
3,4,2,9,15,9,24,4.6
5,7,1,9,16,9,28,5.1
10,9,1,9,16,9,37,5.6
2,4,1,9,17,9,25,4.5
2,4,1,9,20,9,28,4.5
8,2,1,9,20,9,32,5.5
10,9,1,9,20,9,41,5.6
4,2,1,9,21,9,29,4.4
4,7,1,9,21,9,30,4.4
3,1,1,9,22,9,30,4.9
4,2,1,9,22,9,30,4.4
3,4,1,9,23,9,32,4.6
4,2,1,9,23,9,31,4.4
6,1,1,9,23,9,32,4.6
3,4,1,9,27,9,36,4.6
9,6,1,9,27,9,49,6.1
6,9,1,9,28,9,50,6.8
2,4,1,9,29,9,37,4.5
3,4,1,9,30,9,39,4.6
8,2,1,9,30,9,42,5.5
3,4,1,9,31,9,40,4.6
6,7,1,9,32,9,46,5.7
4,10,1,9,34,9,48,4.3
9,7,1,9,34,9,48,5.1
4,2,1,9,35,9,43,4.4
9,7,1,9,35,9,49,5.1
6,1,1,9,36,9,45,4.6
4,2,1,9,37,9,45,4.4
2,1,1,9,38,9,47,4.7
3,4,1,9,38,9,47,4.6
2,1,1,9,39,9,48,4.7
6,2,1,9,40,9,53,5.5
3,4,2,9,41,9,50,4.6
2,4,2,9,42,9,50,4.5
3,4,1,9,42,9,51,4.6
6,1,1,9,42,9,51,4.6
3,4,1,9,43,9,52,4.6
2,4,1,9,45,9,53,4.5
10,9,1,9,45,10,6,5.6
2,1,1,9,46,9,55,4.7
3,4,1,9,46,9,55,4.6
6,7,1,9,46,10,0,5.7
2,4,1,9,47,9,55,4.5
2,4,1,9,48,9,56,4.5
3,4,1,9,48,9,57,4.6
8,4,1,9,48,10,2,5.3
3,1,1,9,49,9,57,4.9
6,1,1,9,49,9,58,4.6
2,4,1,9,50,9,58,4.5
7,1,1,9,50,9,59,4.6
8,2,1,9,50,10,2,5.5
9,6,1,9,50,10,12,6.1
8,2,1,9,51,10,3,5.5
8,7,1,9,51,10,0,4.1
6,1,1,9,52,10,1,4.6
8,1,1,9,52,10,6,5.2
8,2,1,9,52,10,4,5.5
2,4,1,9,53,10,1,4.5
4,2,1,9,53,10,1,4.4
8,4,1,9,53,10,6,5.3
9,6,1,9,54,10,16,6.1
8,1,1,9,55,10,9,5.2
9,7,1,9,55,10,9,5.1
9,6,1,9,56,10,18,6.1
3,4,1,9,57,10,6,4.6
2,4,1,9,59,10,7,4.5
10,9,1,9,59,10,20,5.6
1,7,1,10,0,10,9,4.0
3,1,1,10,0,10,8,4.8
7,1,1,10,0,10,9,4.9
7,4,1,10,0,10,9,4.6
9,4,1,10,0,10,18,5.8
3,5,1,10,1,10,11,6.0
3,9,1,10,1,10,18,4.9
4,7,1,10,1,10,10,4.3
5,1,1,10,1,10,10,5.1
7,4,1,10,1,10,10,4.6
1,7,1,10,2,10,11,4.0
3,10,1,10,2,10,19,7.5
4,8,1,10,2,10,16,4.5
3,5,1,10,3,10,13,6.0
4,2,1,10,3,10,11,4.2
8,6,1,10,3,10,22,5.7
4,9,1,10,4,10,22,5.5
5,1,1,10,4,10,14,5.1
7,1,1,10,4,10,13,4.9
7,4,2,10,4,10,13,4.6
9,4,1,10,4,10,22,5.8
10,9,1,10,4,10,25,6.1
4,2,1,10,5,10,13,4.2
4,3,1,10,5,10,14,4.3
9,5,1,10,5,10,24,5.3
2,5,1,10,6,10,16,5.6
4,2,1,10,6,10,14,4.2
6,7,1,10,6,10,20,5.7
7,4,1,10,6,10,15,4.6
3,1,1,10,7,10,15,4.8
4,3,1,10,7,10,16,4.3
6,7,2,10,7,10,22,5.7
9,3,1,10,7,10,24,4.0
2,5,1,10,8,10,18,5.6
4,2,1,10,8,10,16,4.2
6,7,2,10,8,10,22,5.7
7,4,1,10,8,10,17,4.6
9,6,1,10,8,10,30,5.4
4,7,1,10,9,10,18,4.3
7,4,1,10,9,10,18,4.6
10,4,1,10,9,10,23,4.9
2,4,1,10,10,10,18,3.6
4,2,1,10,10,10,18,4.2
5,1,1,10,10,10,20,5.1
6,10,1,10,10,10,22,5.2
7,4,1,10,10,10,19,4.6
2,6,1,10,11,10,24,4.5
4,2,1,10,11,10,19,4.2
4,3,1,10,11,10,20,4.3
4,7,1,10,11,10,20,4.3
6,3,1,10,11,10,23,5.0
10,3,1,10,11,10,28,9.0
3,4,1,10,12,10,21,4.4
3,9,1,10,12,10,29,4.9
4,9,1,10,12,10,30,5.5
5,1,1,10,12,10,22,5.1
4,7,1,10,13,10,22,4.3
6,7,1,10,13,10,28,5.7
6,10,1,10,13,10,26,5.2
7,1,1,10,13,10,22,4.9
7,4,1,10,14,10,23,4.6
9,1,1,10,14,10,32,7.0
2,5,1,10,15,10,26,5.6
3,1,2,10,15,10,23,4.8
3,1,1,10,16,10,24,4.8
3,5,1,10,16,10,26,6.0
4,2,1,10,16,10,24,4.2
7,4,1,10,16,10,25,4.6
2,5,1,10,17,10,28,5.6
3,9,1,10,17,10,34,4.9
4,2,1,10,17,10,25,4.2
7,4,1,10,17,10,26,4.6
9,4,1,10,17,10,34,5.8
3,4,1,10,18,10,27,4.4
4,2,1,10,18,10,26,4.2
4,7,1,10,18,10,27,4.3
5,7,1,10,18,10,30,4.6
2,5,1,10,19,10,30,5.6
2,6,1,10,19,10,32,4.5
6,2,1,10,19,10,32,5.9
5,1,1,10,20,10,30,5.1
9,3,1,10,20,10,37,4.0
4,2,1,10,21,10,29,4.2
7,4,1,10,21,10,30,4.6
10,3,1,10,21,10,38,9.0
5,2,1,10,22,10,32,4.8
5,3,1,10,22,10,32,5.4
5,1,2,10,23,10,32,5.1
6,1,1,10,23,10,32,4.6
10,4,1,10,23,10,37,4.9
2,1,1,10,24,10,33,4.5
3,1,1,10,24,10,32,4.8
4,2,2,10,24,10,32,4.2
5,8,1,10,24,10,40,4.4
6,2,1,10,24,10,37,5.9
7,1,1,10,24,10,33,4.9
2,5,2,10,25,10,36,5.6
2,6,1,10,25,10,38,4.5
4,2,1,10,25,10,33,4.2
5,3,1,10,25,10,35,5.4
3,5,2,10,26,10,36,6.0
5,9,1,10,26,10,45,5.8
7,4,1,10,26,10,35,4.6
5,9,1,10,27,10,46,5.8
3,1,1,10,28,10,36,4.8
3,5,1,10,28,10,38,6.0
4,2,2,10,28,10,36,4.2
7,4,1,10,28,10,37,4.6
2,1,1,10,29,10,38,4.5
4,7,1,10,29,10,38,4.3
5,1,3,10,29,10,38,5.1
2,1,1,10,30,10,39,4.5
6,2,1,10,30,10,43,5.9
8,3,1,10,30,10,42,4.5
1,7,1,10,31,10,40,4.0
3,1,1,10,31,10,39,4.8
4,3,2,10,31,10,40,4.3
5,3,2,10,31,10,41,5.4
4,2,1,10,32,10,40,4.2
5,3,1,10,32,10,42,5.4
3,5,1,10,33,10,43,6.0
4,2,2,10,33,10,41,4.2
5,1,1,10,33,10,42,5.1
5,7,1,10,33,10,45,4.6
6,7,2,10,33,10,48,5.7
10,4,1,10,33,10,47,4.9
4,3,1,10,34,10,43,4.3
4,7,1,10,34,10,43,4.3
6,7,1,10,34,10,48,5.7
9,4,1,10,34,10,52,5.8
3,5,1,10,35,10,45,6.0
6,3,1,10,35,10,47,5.0
9,1,1,10,35,10,53,7.0
3,6,1,10,36,10,48,4.3
5,3,1,10,36,10,46,5.4
9,5,1,10,36,10,55,5.3
10,4,1,10,36,10,50,4.9
3,1,1,10,37,10,45,4.8
4,7,2,10,37,10,46,4.3
8,6,1,10,37,10,56,5.7
5,2,1,10,38,10,48,4.8
6,7,1,10,38,10,52,5.7
3,5,1,10,39,10,49,6.0
3,9,1,10,39,10,56,4.9
5,1,1,10,39,10,48,5.1
6,7,1,10,39,10,54,5.7
7,4,1,10,39,10,48,4.6
7,9,1,10,39,10,53,4.3
10,9,1,10,39,11,0,6.1
2,1,1,10,40,10,49,4.5
6,1,1,10,40,10,49,4.6
6,7,1,10,40,10,54,5.7
7,4,1,10,40,10,49,4.6
7,5,1,10,40,10,52,6.1
7,4,1,10,41,10,50,4.6
10,3,2,10,41,10,58,9.0
3,5,1,10,42,10,52,6.0
9,4,1,10,42,10,60,5.8
3,5,1,10,43,10,53,6.0
3,6,1,10,43,10,55,4.3
4,7,1,10,43,10,52,4.3
7,1,1,10,43,10,52,4.9
2,4,1,10,44,10,52,3.6
4,3,1,10,44,10,53,4.3
6,3,1,10,44,10,56,5.0
7,4,1,10,44,10,53,4.6
9,5,1,10,44,11,3,5.3
1,3,1,10,45,10,53,4.4
4,7,1,10,45,10,54,4.3
6,7,1,10,45,10,60,5.7
3,1,1,10,46,10,54,4.8
3,4,1,10,46,10,55,4.4
7,4,1,10,47,10,56,4.6
1,7,1,10,48,10,57,4.0
3,4,1,10,48,10,57,4.4
4,7,1,10,48,10,57,4.3
5,1,1,10,49,10,58,5.1
6,7,1,10,49,11,4,5.7
7,1,1,10,49,10,58,4.9
7,6,1,10,49,11,4,5.4
9,4,1,10,49,11,6,5.8
7,4,1,10,50,10,59,4.6
2,6,1,10,51,11,4,4.5
3,4,1,10,51,10,60,4.4
3,5,2,10,51,11,1,6.0
4,2,1,10,51,10,59,4.2
4,3,2,10,51,10,60,4.3
4,7,1,10,51,11,0,4.3
5,1,1,10,51,11,0,5.1
8,1,1,10,51,11,5,5.3
5,3,1,10,52,11,2,5.4
6,3,1,10,52,11,4,5.0
9,4,1,10,52,11,10,5.8
5,3,1,10,53,11,3,5.4
8,6,1,10,53,11,12,5.7
4,2,1,10,54,11,2,4.2
6,7,1,10,54,11,8,5.7
9,10,1,10,54,11,15,5.9
10,3,1,10,54,11,11,9.0
2,1,1,10,55,11,4,4.5
4,9,1,10,55,11,12,5.5
6,2,1,10,55,11,8,5.9
2,4,1,10,56,11,4,3.6
3,9,1,10,56,11,13,4.9
10,3,1,10,56,11,13,9.0
10,9,1,10,56,11,17,6.1
2,1,1,10,57,11,6,4.5
3,9,1,10,57,11,14,4.9
6,7,1,10,57,11,12,5.7
3,4,1,10,58,11,7,4.4
5,1,2,10,58,11,8,5.1
6,7,1,10,58,11,12,5.7
7,1,1,10,58,11,7,4.9
3,9,1,10,59,11,16,4.9
6,1,1,10,59,11,8,4.6
2,4,1,11,0,11,8,4.4
3,10,1,11,0,11,17,7.3
7,1,1,11,0,11,9,4.6
7,4,1,11,0,11,9,4.0
7,4,1,11,1,11,10,4.0
4,3,1,11,2,11,11,4.0
4,9,1,11,2,11,20,5.5
6,7,1,11,2,11,16,5.3
9,1,1,11,2,11,20,7.2
7,4,1,11,3,11,12,4.0
6,7,1,11,4,11,18,5.3
4,2,1,11,5,11,13,4.1
4,7,1,11,5,11,14,4.1
6,7,1,11,5,11,20,5.3
5,1,1,11,6,11,16,5.5
6,7,1,11,7,11,22,5.3
10,3,2,11,7,11,24,7.9
4,7,1,11,8,11,17,4.1
2,6,1,11,9,11,22,4.7
6,7,1,11,9,11,24,5.3
4,2,1,11,10,11,18,4.1
4,7,1,11,10,11,19,4.1
6,1,1,11,10,11,19,4.3
6,3,1,11,10,11,22,4.6
6,7,1,11,10,11,24,5.3
7,1,1,11,10,11,19,4.6
7,6,1,11,10,11,24,4.9
4,7,3,11,11,11,20,4.1
7,1,1,11,12,11,21,4.6
2,4,1,11,13,11,21,4.4
5,1,1,11,13,11,22,5.5
6,7,1,11,13,11,28,5.3
5,1,1,11,15,11,24,5.5
4,9,1,11,16,11,34,5.5
4,2,1,11,17,11,25,4.1
5,3,1,11,17,11,27,5.2
7,4,1,11,17,11,26,4.0
10,3,1,11,17,11,34,7.9
10,4,1,11,17,11,31,5.0
4,2,1,11,18,11,26,4.1
4,7,2,11,18,11,27,4.1
7,4,1,11,18,11,27,4.0
7,5,1,11,18,11,30,5.2
9,1,1,11,18,11,36,7.2
4,2,1,11,19,11,27,4.1
10,3,1,11,19,11,36,7.9
4,7,1,11,20,11,29,4.1
5,9,1,11,20,11,39,6.2
10,3,1,11,20,11,37,7.9
4,2,1,11,21,11,29,4.1
5,8,1,11,21,11,36,4.9
6,7,1,11,21,11,36,5.3
5,3,1,11,22,11,32,5.2
5,9,1,11,22,11,41,6.2
6,7,1,11,22,11,36,5.3
2,5,1,11,23,11,34,5.1
5,3,1,11,23,11,33,5.2
6,7,1,11,23,11,38,5.3
7,1,1,11,23,11,32,4.6
7,4,1,11,23,11,32,4.0
9,10,1,11,23,11,44,6.6
10,9,1,11,23,11,44,5.9
4,2,1,11,24,11,32,4.1
4,9,1,11,25,11,42,5.5
3,6,1,11,26,11,38,4.2
4,7,1,11,26,11,35,4.1
7,1,1,11,26,11,35,4.6
8,3,1,11,26,11,38,4.9
3,9,1,11,27,11,44,4.6
6,7,2,11,27,11,42,5.3
9,5,1,11,27,11,46,4.8
2,4,1,11,28,11,36,4.4
4,9,1,11,28,11,46,5.5
4,3,1,11,29,11,38,4.0
7,6,1,11,29,11,44,4.9
9,10,1,11,29,11,50,6.6
1,10,1,11,30,11,46,6.1
10,9,1,11,30,11,51,5.9
2,5,1,11,31,11,42,5.1
9,5,1,11,31,11,50,4.8
2,5,1,11,32,11,42,5.1
5,1,1,11,32,11,42,5.5
4,9,1,11,33,11,50,5.5
7,1,1,11,33,11,42,4.6
7,5,1,11,33,11,45,5.2
9,3,1,11,33,11,50,4.3
4,2,1,11,34,11,42,4.1
5,3,1,11,34,11,44,5.2
6,2,1,11,35,11,48,5.6
8,6,1,11,35,11,54,4.7
2,5,2,11,36,11,46,5.1
3,9,1,11,36,11,53,4.6
1,9,1,11,37,11,55,6.5
9,1,1,11,37,11,55,7.2
2,5,1,11,38,11,48,5.1
3,5,1,11,38,11,48,5.2
4,9,1,11,38,11,56,5.5
8,3,1,11,38,11,50,4.9
4,7,1,11,39,11,48,4.1
7,4,1,11,39,11,48,4.0
4,7,1,11,40,11,49,4.1
7,1,1,11,42,11,51,4.6
7,4,1,11,42,11,51,4.0
5,9,1,11,43,12,2,6.2
6,7,2,11,43,11,58,5.3
4,2,1,11,44,11,52,4.1
2,5,1,11,46,11,56,5.1
4,9,1,11,46,12,4,5.5
6,7,1,11,46,12,0,5.3
6,7,1,11,47,12,2,5.3
2,5,3,11,48,11,58,5.1
5,9,1,11,48,12,7,6.2
6,3,1,11,48,11,60,4.6
3,9,1,11,49,12,6,4.6
4,7,1,11,49,11,58,4.1
4,9,2,11,49,12,6,5.5
7,4,1,11,49,11,58,4.0
6,8,1,11,50,12,9,4.9
5,9,1,11,51,12,10,6.2
2,4,1,11,52,11,60,4.4
2,9,1,11,52,12,8,5.4
6,2,1,11,52,12,5,5.6
9,10,1,11,52,12,13,6.6
6,7,1,11,54,12,8,5.3
7,4,1,11,54,12,3,4.0
2,6,1,11,55,12,8,4.7
7,1,1,11,55,12,4,4.6
7,4,1,11,55,12,4,4.0
6,1,1,11,56,12,5,4.3
10,3,1,11,56,12,13,7.9
7,4,1,11,57,12,6,4.0
7,5,1,11,57,12,9,5.2
7,6,1,11,57,12,12,4.9
9,4,1,11,57,12,14,5.4
3,9,1,11,58,12,15,4.6
4,2,1,11,58,12,6,4.1
7,4,1,11,58,12,7,4.0
3,1,1,11,59,12,7,4.6
7,4,1,11,59,12,8,4.0
7,1,1,12,0,12,9,4.7
3,9,1,12,1,12,18,4.8
4,2,1,12,1,12,9,3.7
6,7,1,12,1,12,16,4.6
7,4,1,12,1,12,10,4.0
2,5,1,12,2,12,12,5.3
5,3,1,12,2,12,12,4.8
9,3,1,12,2,12,19,4.3
2,9,1,12,3,12,19,5.0
6,8,1,12,3,12,22,4.5
2,5,1,12,4,12,14,5.3
7,4,1,12,4,12,13,4.0
5,2,1,12,5,12,16,4.6
7,4,1,12,7,12,16,4.0
10,3,1,12,7,12,24,6.3
1,9,1,12,8,12,26,6.0
3,9,1,12,9,12,26,4.8
4,9,1,12,9,12,26,5.0
9,10,1,12,10,12,31,6.8
2,5,1,12,11,12,22,5.3
2,6,1,12,11,12,24,4.5
10,4,1,12,11,12,25,4.3
2,4,1,12,13,12,21,3.9
10,3,1,12,13,12,30,6.3
7,4,1,12,14,12,23,4.0
8,3,1,12,14,12,26,4.5
7,4,2,12,16,12,25,4.0
4,8,1,12,17,12,30,4.3
7,4,1,12,17,12,26,4.0
4,10,1,12,18,12,32,4.1
1,10,1,12,20,12,36,5.0
2,6,1,12,20,12,33,4.5
6,9,1,12,21,12,43,5.1
9,4,1,12,21,12,38,4.8
8,4,1,12,22,12,36,4.3
1,3,1,12,24,12,32,4.8
6,7,1,12,24,12,38,4.6
10,4,1,12,25,12,39,4.3
9,4,1,12,26,12,44,4.8
10,3,1,12,27,12,44,6.3
2,6,1,12,28,12,41,4.5
2,6,1,12,29,12,42,4.5
10,3,1,12,29,12,46,6.3
5,9,1,12,30,12,49,4.8
7,1,2,12,30,12,39,4.7
9,3,1,12,30,12,47,4.3
2,5,1,12,31,12,42,5.3
1,3,1,12,32,12,40,4.8
6,2,1,12,32,12,45,4.7
6,7,1,12,32,12,46,4.6
7,4,1,12,32,12,41,4.0
9,4,1,12,32,12,50,4.8
10,4,1,12,32,12,46,4.3
4,10,1,12,33,12,47,4.1
1,7,1,12,34,12,43,4.1
4,9,1,12,34,12,52,5.0
7,4,1,12,34,12,43,4.0
7,5,1,12,34,12,46,5.2
4,10,1,12,35,12,49,4.1
7,10,1,12,36,12,54,6.4
10,6,1,12,37,12,50,4.8
1,10,1,12,39,12,54,5.0
7,4,1,12,39,12,48,4.0
1,10,1,12,40,12,56,5.0
5,9,1,12,40,12,59,4.8
2,5,1,12,41,12,52,5.3
3,9,1,12,41,12,58,4.8
5,9,1,12,41,13,0,4.8
