n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
5,9,1,16,12,16,31,4.7
7,5,1,16,13,16,25,5.7
4,10,1,16,14,16,28,4.4
10,3,1,16,14,16,31,6.5
2,6,1,16,15,16,28,5.4
8,3,1,16,17,16,29,4.4
7,4,1,16,18,16,27,4.1
9,5,1,16,18,16,37,5.9
3,5,1,16,20,16,30,5.3
1,2,1,16,21,16,30,4.7
10,3,1,16,22,16,39,6.5
6,1,1,16,23,16,32,4.5
2,1,1,16,25,16,34,4.9
6,7,1,16,25,16,40,4.8
8,3,1,16,27,16,39,4.4
10,3,1,16,27,16,44,6.5
2,5,1,16,28,16,38,5.0
7,4,1,16,28,16,37,4.1
9,10,1,16,31,16,52,7.1
9,10,1,16,33,16,54,7.1
1,10,2,16,36,16,52,6.1
9,10,1,16,38,16,59,7.1
9,4,1,16,39,16,56,6.3
9,10,1,16,39,17,0,7.1
2,5,2,16,41,16,52,5.0
3,5,1,16,42,16,52,5.3
7,4,1,16,43,16,52,4.1
5,1,1,16,45,16,54,5.2
2,1,1,16,46,16,55,4.9
9,4,1,16,46,17,4,6.3
7,4,1,16,47,16,56,4.1
3,6,1,16,51,17,3,4.6
10,3,1,16,51,17,8,6.5
4,9,1,16,55,17,12,5.1
10,3,1,16,57,17,14,6.5
4,2,1,17,0,17,8,4.6
9,10,1,17,1,17,22,6.5
3,10,1,17,2,17,19,9.6
1,3,1,17,3,17,11,5.0
3,1,1,17,4,17,12,5.1
9,4,1,17,4,17,22,6.2
2,4,1,17,5,17,13,5.3
3,1,1,17,8,17,16,5.1
3,4,1,17,9,17,18,5.5
2,1,1,17,10,17,19,5.2
2,1,1,17,11,17,20,5.2
3,9,1,17,11,17,28,5.2
4,2,1,17,11,17,19,4.6
4,7,1,17,11,17,20,4.7
1,5,1,17,12,17,22,5.2
2,4,1,17,13,17,21,5.3
1,2,1,17,14,17,23,4.8
2,1,1,17,14,17,23,5.2
7,6,1,17,16,17,30,5.3
10,3,1,17,16,17,33,8.1
2,4,1,17,17,17,25,5.3
3,5,1,17,19,17,29,6.9
4,2,1,17,19,17,27,4.6
1,7,1,17,20,17,29,4.6
3,5,1,17,20,17,30,6.9
4,2,1,17,20,17,28,4.6
4,7,1,17,20,17,29,4.7
7,1,1,17,21,17,30,4.8
7,4,1,17,21,17,30,4.1
2,4,1,17,22,17,30,5.3
3,5,1,17,22,17,32,6.9
4,2,2,17,22,17,30,4.6
3,5,1,17,23,17,33,6.9
3,10,1,17,25,17,42,9.6
6,7,1,17,25,17,40,5.5
2,4,1,17,26,17,34,5.3
2,1,1,17,29,17,38,5.2
9,10,1,17,32,17,53,6.5
1,3,1,17,33,17,41,5.0
3,4,1,17,34,17,43,5.5
1,7,2,17,35,17,44,4.6
4,9,1,17,35,17,52,5.7
7,1,1,17,35,17,44,4.8
1,6,1,17,36,17,45,4.7
3,4,1,17,37,17,46,5.5
3,5,1,17,39,17,49,6.9
2,5,1,17,40,17,50,6.0
6,8,1,17,40,17,59,4.8
10,4,1,17,40,17,54,4.6
4,2,1,17,41,17,49,4.6
3,4,1,17,42,17,51,5.5
3,5,1,17,42,17,52,6.9
3,1,1,17,44,17,52,5.1
7,4,1,17,44,17,53,4.1
4,7,1,17,45,17,54,4.7
1,10,1,17,46,18,2,6.1
3,1,1,17,46,17,54,5.1
3,5,2,17,46,17,56,6.9
7,4,1,17,46,17,55,4.1
2,1,1,17,47,17,56,5.2
4,7,1,17,47,17,56,4.7
7,4,1,17,47,17,56,4.1
9,5,1,17,47,18,6,5.6
3,4,1,17,48,17,57,5.5
3,5,2,17,48,17,58,6.9
4,2,1,17,48,17,56,4.6
4,7,1,17,48,17,57,4.7
8,6,1,17,48,18,7,5.8
2,4,1,17,50,17,58,5.3
9,4,1,17,50,18,8,6.2
5,9,1,17,51,18,10,5.1
1,5,1,17,53,18,2,5.2
3,4,1,17,55,18,4,5.5
2,1,1,17,57,18,6,5.2
2,4,1,17,57,18,5,5.3
1,3,1,18,3,18,11,5.3
1,7,1,18,7,18,16,5.2
1,5,1,18,8,18,18,4.8
4,7,1,18,11,18,20,4.6
1,7,1,18,13,18,22,5.2
7,4,1,18,14,18,23,4.8
3,5,1,18,15,18,25,6.9
1,2,1,18,16,18,25,5.4
7,1,1,18,16,18,25,4.9
5,8,1,18,18,18,34,3.6
4,3,1,18,21,18,30,4.6
2,1,1,18,22,18,31,5.7
3,1,1,18,23,18,31,5.2
4,2,1,18,24,18,32,5.5
1,3,1,18,25,18,33,5.3
7,4,1,18,25,18,34,4.8
7,3,1,18,29,18,38,4.1
1,7,1,18,31,18,40,5.2
4,3,1,18,31,18,40,4.6
4,2,1,18,32,18,40,5.5
1,3,1,18,33,18,41,5.3
1,7,1,18,33,18,42,5.2
1,2,1,18,34,18,43,5.4
3,1,1,18,35,18,43,5.2
4,2,1,18,36,18,44,5.5
2,1,1,18,39,18,48,5.7
4,3,1,18,39,18,48,4.6
1,7,1,18,42,18,51,5.2
9,4,1,18,43,19,0,6.4
4,3,1,18,44,18,53,4.6
8,1,1,18,44,18,58,6.1
2,5,1,18,45,18,56,7.0
3,4,1,18,45,18,54,5.2
1,8,1,18,46,18,60,4.8
2,1,1,18,46,18,55,5.7
2,1,1,18,47,18,56,5.7
5,2,1,18,48,18,58,6.6
2,6,1,18,49,19,2,8.9
3,4,1,18,50,18,59,5.2
1,3,1,18,52,18,60,5.3
8,4,1,18,52,19,6,4.1
1,5,1,18,53,19,2,4.8
1,7,1,18,53,19,2,5.2
1,2,1,18,56,19,5,5.4
4,2,1,18,56,19,4,5.5
2,1,1,18,58,19,7,5.7
1,8,1,18,59,19,13,4.8
3,4,1,19,2,19,11,5.0
1,3,1,19,6,19,14,5.3
4,9,1,19,8,19,26,7.3
4,6,1,19,11,19,20,4.5
4,7,1,19,13,19,22,4.7
4,3,1,19,16,19,25,4.6
8,1,1,19,16,19,30,5.4
1,3,1,19,17,19,25,5.3
1,3,1,19,19,19,27,5.3
2,4,1,19,20,19,28,5.1
2,5,1,19,24,19,34,6.5
4,2,1,19,25,19,33,4.6
1,3,1,19,28,19,36,5.3
2,6,1,19,29,19,42,7.2
7,6,1,19,29,19,44,5.6
1,3,1,19,30,19,38,5.3
2,4,1,19,31,19,39,5.1
4,6,1,19,32,19,41,4.5
4,6,2,19,35,19,44,4.5
4,6,1,19,37,19,46,4.5
2,4,1,19,39,19,47,5.1
6,9,1,19,39,20,1,5.3
4,3,1,19,45,19,54,4.6
5,3,1,19,46,19,56,6.3
2,5,1,19,47,19,58,6.5
1,5,1,19,49,19,58,5.4
2,4,1,19,50,19,58,5.1
1,3,1,19,53,20,1,5.3
3,5,1,19,54,20,4,6.3
4,9,1,19,54,20,12,7.3
1,6,1,19,56,20,5,4.6
3,5,1,19,57,20,7,6.3
9,4,1,20,0,20,18,4.4
8,1,1,20,4,20,18,6.6
2,5,1,20,10,20,20,4.6
2,6,1,20,11,20,24,4.9
2,5,1,20,12,20,22,4.6
7,6,1,20,16,20,30,4.2
1,6,1,20,24,20,33,4.8
9,4,2,20,24,20,42,4.4
2,5,1,20,25,20,36,4.6
9,4,1,20,25,20,42,4.4
2,5,1,20,26,20,36,4.6
2,5,1,20,28,20,38,4.6
6,9,1,20,28,20,50,4.0
2,5,1,20,29,20,40,4.6
1,6,1,20,30,20,39,4.8
2,5,1,20,30,20,40,4.6
2,5,1,20,31,20,42,4.6
2,5,1,20,32,20,42,4.6
6,9,1,20,35,20,57,4.0
5,2,1,20,36,20,46,5.1
9,4,1,20,37,20,54,4.4
4,6,1,20,38,20,47,3.7
5,2,1,20,38,20,48,5.1
1,6,2,20,40,20,49,4.8
9,5,1,20,44,21,3,3.4
2,5,1,20,45,20,56,4.6
3,10,1,20,45,21,2,6.1
2,5,1,20,46,20,56,4.6
1,6,1,20,51,21,0,4.8
2,5,1,20,53,21,4,4.6
7,6,1,20,59,21,14,4.2
10,3,1,21,1,21,18,5.9
9,4,1,21,3,21,20,4.3
1,8,1,21,5,21,19,4.0
4,10,1,21,5,21,19,4.2
1,10,1,21,9,21,24,5.2
10,4,1,21,10,21,24,4.3
4,9,1,21,11,21,28,4.4
5,10,1,21,12,21,24,3.2
6,7,1,21,14,21,28,4.4
10,3,1,21,14,21,31,5.9
3,5,1,21,15,21,25,5.7
9,4,1,21,15,21,32,4.3
4,10,1,21,16,21,30,4.2
10,3,1,21,20,21,37,5.9
10,3,1,21,28,21,45,5.9
1,10,1,21,31,21,46,5.2
4,9,1,21,31,21,48,4.4
10,3,1,21,33,21,50,5.9
10,3,1,21,41,21,58,5.9
4,9,1,21,42,21,60,4.4
7,10,1,21,50,22,8,4.5
10,4,1,21,50,22,4,4.3
1,10,1,21,53,22,8,5.2
10,3,2,22,3,22,20,5.8
6,3,1,22,5,22,17,3.1
1,10,2,22,9,22,24,5.0
6,10,1,22,12,22,24,3.8
2,5,1,22,25,22,36,4.9
10,3,1,22,27,22,44,5.8
3,9,1,22,38,22,55,4.2
6,7,1,22,38,22,52,4.2
1,10,1,22,57,23,12,5.0
4,10,1,22,59,23,13,3.9
1,10,1,23,12,23,28,5.3
1,10,1,23,30,23,46,5.3
3,10,1,23,34,23,51,6.2
1,9,1,23,55,0,13,5.0
1,10,1,23,59,0,14,5.3
