n,m,cnt,depT_hr,depT_m,arrT_hr,arrT_m,maxWait_min
2,5,1,20,28,20,38,4.6
9,4,1,20,29,20,46,4.4
1,6,1,20,32,20,41,4.8
4,10,1,20,32,20,46,5.0
2,5,1,20,34,20,44,4.6
4,9,1,20,36,20,54,3.7
2,10,1,20,38,20,56,7.0
3,6,1,20,40,20,52,3.8
6,9,1,20,44,21,6,4.0
1,6,1,20,45,20,54,4.8
9,4,1,20,45,21,2,4.4
1,6,1,20,48,20,57,4.8
2,5,1,20,50,21,0,4.6
2,5,1,20,52,21,2,4.6
3,5,1,20,56,21,6,4.9
4,9,1,21,1,21,18,4.4
4,9,1,21,3,21,20,4.4
1,10,1,21,5,21,20,5.2
4,9,1,21,5,21,22,4.4
6,7,1,21,5,21,20,4.4
4,9,1,21,16,21,34,4.4
1,10,1,21,22,21,38,5.2
1,10,2,21,23,21,38,5.2
10,3,1,21,24,21,41,5.9
6,7,1,21,25,21,40,4.4
4,9,1,21,28,21,46,4.4
7,10,1,21,30,21,48,4.5
4,9,1,21,36,21,54,4.4
9,4,1,21,38,21,56,4.3
1,10,1,21,39,21,54,5.2
4,10,1,21,39,21,53,4.2
1,10,1,21,44,21,60,5.2
4,10,1,21,44,21,58,4.2
4,9,1,21,47,22,4,4.4
10,3,1,21,47,22,4,5.9
4,9,1,21,49,22,6,4.4
3,10,1,21,50,22,7,6.0
10,3,1,21,54,22,11,5.9
10,4,1,21,54,22,8,4.3
10,3,1,21,57,22,14,5.9
1,8,1,22,0,22,14,4.6
10,4,1,22,4,22,18,4.0
4,9,1,22,11,22,28,4.0
10,3,1,22,11,22,28,5.8
10,3,1,22,12,22,29,5.8
1,10,1,22,14,22,30,5.0
10,3,1,22,17,22,34,5.8
1,6,1,22,20,22,29,3.2
1,10,1,22,22,22,38,5.0
10,3,1,22,28,22,45,5.8
1,6,1,22,35,22,44,3.2
3,5,1,22,36,22,46,5.5
4,10,1,22,37,22,51,3.9
9,4,1,22,49,23,6,4.4
4,9,1,22,53,23,10,4.0
2,5,1,22,57,23,8,4.9
4,9,1,23,30,23,48,3.9
10,3,1,23,30,23,47,5.5
7,10,1,23,38,23,56,4.7
10,3,1,23,40,23,57,5.5
10,4,1,23,41,23,55,4.0
10,3,1,23,43,0,0,5.5
1,10,1,23,54,0,10,5.3
